time,sum_hh_low_HH,sum_hh_med_HH,sum_hh_high_HH,sum_occ_low_BG,sum_occ_med_BG,sum_occ_high_BG,mean_price_low_BG,mean_price_med_BG,mean_price_high_BG,seed
34,15374,17881,13516,15741,15265,15765,166901.61813620955,266631.7015977713,701785.0005217749,2407.0
35,15593,18153,13680,15915,15440,16071,168419.5556161846,268432.72918620455,711640.6111510196,2407.0
36,15782,18448,13823,16123,15652,16278,169910.54369118865,270418.83149142127,722106.063742887,2407.0
37,15778,18582,13969,16235,15721,16373,171574.43571190783,272402.9649112173,733173.8921392624,2407.0
38,15917,18777,14099,16362,15899,16532,173378.190474285,274324.28134334384,744531.4617835429,2407.0
39,16024,18966,14250,16499,16045,16696,175383.08027867312,276280.9688174334,754062.3806732835,2407.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,2408.0
1,12088,13784,11396,11946,13425,11897,111709.26964188044,208409.1076983334,391452.26231379225,2408.0
2,12241,14400,11493,12410,13573,12151,112535.55926385208,210038.39335367008,398241.68914089777,2408.0
3,12251,14774,11540,12654,13604,12307,114144.98458284994,211954.74004406578,406429.3396095133,2408.0
4,12242,15080,11550,12819,13616,12437,115925.55387951194,213890.04559386452,415544.5991942765,2408.0
5,12235,15463,11594,12972,13703,12617,118208.29839191315,215609.5416095375,424386.3366864169,2408.0
6,12163,15744,11606,13109,13708,12696,120670.23414984965,217453.15140532283,432815.11128560844,2408.0
7,12141,16026,11637,13203,13820,12781,122972.0385642769,219485.32820860326,442606.13764021406,2408.0
8,12119,16344,11668,13391,13846,12894,125353.64282630516,221764.5527276984,452214.6142631195,2408.0
9,11657,16200,11436,13103,13444,12746,127602.43023553182,224163.03873875903,464298.28957649943,2408.0
10,11658,16559,11393,13248,13533,12829,129432.99008571607,225980.78688639766,476515.3587973583,2408.0
11,11475,16725,11260,13196,13521,12743,130915.34822956198,227550.2405488462,488017.81453033077,2408.0
12,11462,17097,11280,13349,13603,12887,132599.13482402937,229016.70492796073,497543.11547450366,2408.0
13,11254,17284,11230,13276,13637,12855,134202.79801713553,230784.9300046899,509166.36436899536,2408.0
14,11267,17734,11279,13416,13848,13016,135772.01803511384,232549.2165628695,518276.42469548807,2408.0
15,11214,17989,11307,13458,13891,13161,137038.78301781823,234098.98162368548,528734.3477127994,2408.0
16,11015,18036,11297,13442,13758,13148,139029.2515715353,235726.24418501815,539695.1467364405,2408.0
17,11029,18345,11345,13540,13897,13282,140291.7980787561,237332.57538686253,550198.094403149,2408.0
18,10946,18449,11412,13579,13876,13352,141773.05358458403,239159.58387892117,559800.1659540669,2408.0
19,10701,18337,11464,13608,13652,13242,143336.80304106473,240994.017960523,571677.4625404279,2408.0
20,10700,18695,11517,13747,13805,13360,144811.7429570751,242461.112177368,581248.9139805867,2408.0
21,10756,19109,11619,13946,13984,13554,146488.0174438871,243775.16791359455,592438.7896448504,2408.0
22,10843,19540,11725,14124,14226,13758,148028.23410625072,245330.7643877796,602712.113503451,2408.0
23,10933,20036,11859,14387,14383,14058,149338.4284912355,247092.06400191208,612659.3979120477,2408.0
24,10981,20479,11944,14616,14522,14266,150774.55915217075,248909.41973124104,621150.8654834983,2408.0
25,11009,20887,12067,14817,14666,14480,152167.46668688912,250611.3306039268,630848.3049664047,2408.0
26,11033,21353,12177,15018,14831,14714,153779.67155458406,252861.76519725623,641731.8456035133,2408.0
27,10986,21669,12299,15140,14991,14823,155230.88870676392,255128.79772224714,652915.0149735103,2408.0
28,10869,21804,12386,15097,15000,14962,156942.51092726277,257269.56984992378,663862.2341777543,2408.0
29,10911,22192,12524,15244,15197,15186,158426.9152246233,259135.29186506505,673769.22444967,2408.0
30,10990,22561,12669,15435,15377,15408,159841.58794570182,260996.47970521532,683629.8957468584,2408.0
31,10649,22363,12788,15243,15191,15366,161398.16307954394,263154.92187897494,695651.1208935851,2408.0
32,10723,22754,12889,15376,15396,15594,162959.8232222973,264927.4221589888,705381.2898940053,2408.0
33,10708,23101,13048,15520,15534,15803,165187.83645039916,266718.6598000403,718441.3948231824,2408.0
34,10728,23445,13198,15647,15745,15979,166782.5508576675,268810.9354791377,728056.002018937,2408.0
35,10812,23870,13324,15877,15941,16188,168407.05399668342,270822.1064957354,738911.2142532325,2408.0
36,10886,24367,13424,16162,16117,16398,169796.1584549879,272920.11907710833,748279.5138693551,2408.0
37,10840,24693,13546,16344,16209,16526,171442.9284119701,275026.89721405366,761128.3982702498,2408.0
38,10791,24998,13663,16386,16367,16699,173387.93399680342,277286.8528726642,774155.4788652747,2408.0
39,10790,25338,13780,16459,16535,16914,175185.74732809557,279535.1133568262,789544.8830419313,2408.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,2409.0
1,11954,13580,11720,11848,13351,12055,111755.85980541797,208240.55694733068,392656.92435939185,2409.0
2,12054,13949,12127,12323,13531,12276,112460.19854236182,209916.22892647923,400002.69227189006,2409.0
3,12014,14143,12452,12648,13592,12369,113656.36995526637,211795.83452754846,410389.08564480307,2409.0
4,11961,14265,12699,12852,13614,12459,115606.7404273636,213738.73871461602,421133.4866803414,2409.0
5,11933,14444,12964,13068,13673,12600,118237.7236245992,215596.47071224928,431953.90734691033,2409.0
6,11780,14523,13208,13135,13667,12709,120241.98565059667,217420.66877187687,442934.4654625441,2409.0
7,11667,14696,13494,13289,13748,12820,122176.3972246263,219447.8617895928,451907.9714102987,2409.0
8,11553,14772,13726,13382,13786,12883,124158.55752768437,221544.39340067396,461852.3265257916,2409.0
9,11160,14573,13722,13119,13511,12825,127101.43100428299,223452.0165934085,472959.76905003947,2409.0
10,11072,14734,13925,13211,13567,12953,128425.90416997382,225156.45334550517,483948.0234807619,2409.0
11,10874,14676,13976,13169,13442,12915,130258.7940920785,227051.99502608686,495655.09587989125,2409.0
12,10836,14833,14218,13287,13531,13069,132287.63119427336,228967.5215764755,504213.78988471534,2409.0
13,10683,14937,14409,13296,13602,13131,133703.79615830118,230522.08323934738,513991.97159058694,2409.0
14,10686,15144,14687,13382,13769,13366,135349.75845144686,232225.15279866784,522991.5545936643,2409.0
15,10599,15294,14981,13519,13880,13475,136778.4359004978,233789.04265608132,531488.7691632748,2409.0
16,10412,15231,15182,13524,13904,13397,138845.81437809058,235527.77412838952,539338.6654965653,2409.0
17,10383,15380,15440,13630,14023,13550,140683.54064892465,237274.90431355214,547905.9281704059,2409.0
18,10206,15354,15650,13616,14103,13491,142695.6608129554,239331.6317737285,556686.4146556366,2409.0
19,10036,15176,15832,13626,13951,13467,144668.3715854569,240906.9393239868,568492.4744338073,2409.0
20,10006,15288,16094,13801,14003,13584,145958.7656309391,242077.48510060448,577749.5912411353,2409.0
21,10025,15490,16445,13948,14209,13803,147085.10724691045,243603.20085697793,586165.9250418886,2409.0
22,10054,15758,16809,14223,14366,14032,148437.10865532074,245285.8406880983,595138.4927230673,2409.0
23,10073,16026,17150,14448,14540,14261,150163.2454853944,247185.8134606812,604052.1172128909,2409.0
24,10079,16250,17483,14678,14683,14451,151909.6635008462,249033.71600703645,612571.8008815804,2409.0
25,10056,16485,17831,14879,14820,14673,153799.44433897786,251000.2043618532,621399.9793414581,2409.0
26,10030,16701,18181,15085,14951,14876,155566.113747653,253204.46577496236,631228.4997830949,2409.0
27,9991,16807,18505,15162,15102,15039,156921.42612288924,255737.58886964413,639900.677873575,2409.0
28,9859,16809,18799,15160,15160,15147,159020.40288483442,257965.91520302603,649842.7251535879,2409.0
29,9810,16999,19145,15302,15326,15326,160416.2700688242,259981.6153813348,659560.054368295,2409.0
30,9763,17173,19516,15473,15467,15512,162053.11154156478,262260.7396359355,669176.4844859808,2409.0
31,9496,16890,19721,15383,15321,15403,163733.42782570026,264544.11803541955,678718.9734424014,2409.0
32,9528,17049,20009,15504,15465,15617,165129.65192266146,266611.2174136771,687739.1670373969,2409.0
33,9589,17265,20353,15681,15682,15844,166539.66792468345,268578.9430742447,696321.7518758515,2409.0
34,9647,17450,20700,15908,15869,16020,167762.7722326794,270473.510542239,705978.0285956294,2409.0
35,9683,17653,21046,16069,15977,16336,169253.681455031,272539.4000918386,716381.8112863669,2409.0
36,9681,17919,21409,16261,16167,16581,170825.63422943585,274477.50727978547,727006.2548290603,2409.0
37,9623,18023,21733,16394,16256,16729,172715.5834897338,276785.8140210648,735965.8574116518,2409.0
38,9593,18131,22062,16475,16429,16882,174622.51486694984,279058.794542914,748141.425014182,2409.0
39,9553,18217,22409,16598,16540,17041,176540.15943916465,281388.79199678596,759225.7254626792,2409.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,2410.0
1,12164,13428,11673,11930,13386,11949,111782.33788189094,208353.08605600166,391280.96293474466,2410.0
2,12439,13743,12003,12402,13547,12236,112545.44749112554,209972.97577199904,401035.707958367,2410.0
3,12460,13888,12239,12650,13578,12359,114619.19487887328,211990.73058474064,410664.67586123216,2410.0
4,12535,14037,12479,12876,13619,12556,116671.05012472469,213919.7190173744,421501.4497702283,2410.0
5,12532,14124,12626,12994,13656,12632,118377.13887097641,215744.0125823204,431594.5064327602,2410.0
6,12540,14234,12814,13099,13688,12801,120528.84598220083,217671.55546027614,440968.7423198236,2410.0
7,12564,14327,13056,13227,13800,12920,122398.76267968502,219793.69810867496,449667.5081285618,2410.0
8,12516,14419,13230,13305,13825,13035,124207.85319189502,221945.7902504321,458874.95013199403,2410.0
9,12181,14137,13098,13044,13501,12871,126347.319781171,224321.2568037363,469100.6575326744,2410.0
10,12196,14302,13289,13207,13562,13018,128029.68320328023,225928.3253928723,478515.85646258603,2410.0
11,12084,14180,13375,13153,13524,12962,129521.68227635109,227472.30449178736,487420.42208788724,2410.0
12,12121,14224,13516,13273,13576,13012,131075.3417264147,229376.39595283807,497962.00054881454,2410.0
13,12049,14220,13673,13299,13590,13053,132804.6694050635,231043.13829596233,510030.6954769105,2410.0
14,12088,14281,13887,13403,13625,13228,134688.18411714805,232670.28283921696,519155.30735543644,2410.0
15,12127,14392,14103,13529,13727,13366,136227.21380160472,234597.69127313688,529935.9017578388,2410.0
16,11865,14352,14236,13470,13660,13323,137967.82112000015,236640.72408363796,538756.4992971069,2410.0
17,11895,14425,14487,13511,13840,13456,139601.94225435794,238467.7057953227,547899.4643463872,2410.0
18,11867,14455,14642,13602,13887,13475,141234.1272907907,239912.93785840564,558223.9941331263,2410.0
19,11602,14299,14763,13536,13780,13348,142921.5977045897,241713.66390766815,567691.064826413,2410.0
20,11628,14418,14969,13639,13916,13460,144540.66517996296,243067.2099492008,575888.4407697602,2410.0
21,11716,14585,15253,13782,14139,13633,145910.99803111335,244718.07095162317,589764.3477496239,2410.0
22,11848,14798,15528,13946,14337,13891,147301.03993459724,246201.6212749952,598250.8086066965,2410.0
23,11985,15018,15862,14183,14566,14116,149038.85867196607,247663.21638642292,607374.7758745383,2410.0
24,12070,15238,16171,14383,14730,14366,151576.7661814522,249485.09120860833,616190.9448158732,2410.0
25,12155,15375,16443,14499,14895,14579,153338.37683462186,251194.45105538878,625635.6174044677,2410.0
26,12243,15617,16773,14732,15065,14836,154852.98021537162,253162.31157056606,636486.7503739423,2410.0
27,12177,15717,17037,14834,15156,14941,156968.7784150689,255501.5733455366,646541.5447844937,2410.0
28,12053,15753,17338,14877,15253,15014,159053.7384454693,257610.29942151165,656208.2968108302,2410.0
29,12117,15934,17685,15023,15438,15275,161154.93771562589,259527.17745999712,666142.9301782774,2410.0
30,12208,16057,17985,15183,15610,15457,163034.2637019837,261404.81080340687,677628.9291543656,2410.0
31,11886,15896,18211,15112,15469,15412,165034.46168671074,263515.5980630027,686738.0628781092,2410.0
32,11947,16047,18489,15239,15597,15647,166657.57183069404,265414.9506667372,696600.9579601164,2410.0
33,12036,16241,18794,15435,15783,15853,168136.52109229303,267301.40024042764,706545.2247426204,2410.0
34,12064,16446,19134,15646,15896,16102,170006.83322748946,269367.69210193946,715930.5950828785,2410.0
35,12140,16689,19445,15826,16034,16414,171697.97825434784,271942.79488410446,726334.138903648,2410.0
36,12283,16948,19753,16077,16224,16683,173717.58283878522,273848.0960624597,737140.2490064929,2410.0
37,12217,17036,20066,16210,16271,16838,176454.2561543408,276111.3657080713,748302.1783579756,2410.0
38,12180,17205,20366,16293,16453,17005,178391.3931506647,278835.7887500032,762983.3604261996,2410.0
39,12216,17348,20691,16419,16598,17238,180574.12604691545,281297.4195362952,774652.9199715963,2410.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,2411.0
1,12089,13644,11531,11902,13413,11949,111735.51891533243,208387.24883434,391571.9624191319,2411.0
2,12262,14093,11739,12328,13564,12202,112723.34172372417,209995.6404964785,399554.1316977037,2411.0
3,12264,14367,11903,12626,13582,12326,115136.95823265419,211778.8311757574,407874.6338171163,2411.0
4,12249,14645,11981,12839,13639,12397,116880.14991124402,213730.92121133508,420837.57639437343,2411.0
5,12219,14806,12106,13003,13678,12450,118740.01525159259,215650.71320022002,430146.1739043993,2411.0
6,12168,15001,12212,13129,13724,12528,120944.54961618481,217742.62851981056,442290.21500664233,2411.0
7,12190,15262,12335,13294,13770,12723,122891.25795476395,219726.5246708728,453049.7506384808,2411.0
8,12143,15504,12414,13406,13803,12852,125338.58023714524,221532.73912158937,464196.0530217051,2411.0
9,11777,15302,12220,13183,13451,12665,127371.59304951056,223376.14599533504,473877.8887824155,2411.0
10,11746,15647,12288,13331,13521,12829,128917.09213939037,224846.46988065427,483151.6772126512,2411.0
11,11602,15625,12280,13315,13461,12731,130762.56287005782,226385.90269772135,491487.64341837936,2411.0
12,11562,15855,12334,13413,13504,12834,132322.71646365355,227896.2271899683,501107.391751124,2411.0
13,11398,15930,12341,13438,13408,12823,134241.2674428032,229656.07861013914,510460.49921383517,2411.0
14,11455,16236,12494,13603,13550,13032,135649.51944195572,231289.17366879628,520879.2775177125,2411.0
15,11433,16425,12616,13649,13640,13185,137150.62464472774,232954.63940153847,530185.5721433968,2411.0
16,11252,16405,12691,13650,13570,13128,138782.48720477018,234877.54230293387,542396.976214253,2411.0
17,11252,16661,12841,13738,13686,13330,140017.98366098446,236171.12549119344,551848.1105918232,2411.0
18,11178,16667,12954,13762,13660,13377,141679.65691943894,237926.22437322326,562226.3219234694,2411.0
19,10952,16634,13051,13743,13587,13307,143403.07816377535,239656.57159524914,575135.1449465834,2411.0
20,11012,16812,13208,13841,13670,13521,144467.98291138007,240911.90784405023,585627.525124117,2411.0
21,11092,17086,13368,14028,13801,13717,146336.1531376926,242262.88864498632,595744.9096183793,2411.0
22,11180,17429,13582,14245,14009,13937,147786.06046508884,243721.2077214266,604683.7702345554,2411.0
23,11279,17784,13792,14497,14194,14164,149016.94340606386,245076.3789929519,617438.8139123825,2411.0
24,11329,18129,14001,14682,14377,14400,150404.64692790245,246953.5123901224,628659.9650127575,2411.0
25,11388,18406,14191,14890,14575,14520,152060.60391759942,248864.50736535274,641260.9109616095,2411.0
26,11389,18693,14434,15008,14737,14771,153853.03254045616,250625.33198636747,652948.3036788135,2411.0
27,11351,18863,14641,15130,14847,14878,155525.64503901097,252609.62269657725,666254.0397026154,2411.0
28,11232,18973,14811,15153,14878,14985,156981.1759323622,254515.86632557173,677755.3412208115,2411.0
29,11263,19243,15015,15279,15035,15207,158519.42158800323,256465.33248256228,689920.2764156898,2411.0
30,11342,19566,15220,15494,15230,15404,160341.70343324557,258575.58645125467,700768.3253034891,2411.0
31,11061,19349,15352,15356,15082,15324,162500.14795090116,261019.1389574388,711743.0519023074,2411.0
32,11096,19615,15571,15538,15242,15502,164058.7695440032,262837.18663604825,722476.320514838,2411.0
33,11103,19902,15782,15662,15389,15736,165589.45471601427,264595.9434728358,733210.5047092785,2411.0
34,11205,20229,16029,15844,15638,15981,167215.70202826167,266626.72497083177,744462.0111280157,2411.0
35,11283,20518,16266,16013,15842,16212,168779.6312243894,268643.5455555071,755233.1841810716,2411.0
36,11383,20906,16516,16258,16065,16482,170303.88627983027,270744.2206667573,766739.9798448852,2411.0
37,11303,21020,16714,16349,16132,16556,172074.81432473025,273140.7104597895,781533.3292838127,2411.0
38,11296,21200,16954,16422,16276,16752,173965.03342906135,275428.37245989894,795828.7593905815,2411.0
39,11317,21400,17142,16533,16378,16948,175886.93531774596,277461.66605406546,805207.1296830637,2411.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,2412.0
1,11858,13442,11965,11759,13339,12167,111723.97520831133,208144.70381349826,392285.43458819663,2412.0
2,11906,13698,12528,12256,13506,12370,112557.57645053997,209623.93885673652,399810.0749340664,2412.0
3,11888,13817,12926,12596,13595,12440,114922.57408221644,211418.36973841858,408391.3728519505,2412.0
4,11801,13827,13312,12822,13632,12486,117424.60792526852,213308.56063408643,418909.667600879,2412.0
5,11734,13888,13735,13022,13713,12622,119528.31992238114,215582.79956495066,427651.5903239735,2412.0
6,11622,13903,14073,13142,13773,12683,121501.81995713805,217479.7910416424,437275.9690118916,2412.0
7,11501,13918,14456,13295,13815,12765,123331.36619627505,219732.19010596882,448032.4822563478,2412.0
8,11372,13965,14870,13396,13897,12914,125467.19243863018,221551.13190560316,456323.5495384234,2412.0
9,10915,13686,14866,13080,13613,12774,127841.40818003475,223388.17815007505,469014.5470820289,2412.0
10,10764,13743,15268,13183,13673,12919,129410.89989582055,225189.23393363002,477159.02905328124,2412.0
11,10454,13574,15426,13101,13505,12848,131203.94993918328,227184.72357836555,486780.17095580156,2412.0
12,10365,13695,15795,13265,13655,12935,132397.87122893013,228989.2371055968,496906.529853806,2412.0
13,10159,13666,16061,13302,13613,12971,133993.00332222998,230546.92516027472,507462.2524344332,2412.0
14,10110,13760,16461,13444,13742,13145,135722.4637663418,232079.6063163751,517500.7463217119,2412.0
15,9995,13807,16870,13530,13823,13319,137201.7609813256,233743.21123104487,526525.6251863365,2412.0
16,9794,13642,17105,13516,13736,13289,138958.8700750097,235622.19289594467,536258.0824949904,2412.0
17,9752,13713,17513,13682,13882,13414,140715.60732389372,237269.01525551878,544924.2788045529,2412.0
18,9583,13724,17788,13785,13916,13394,142354.8241049944,239254.09848906813,555121.3477298025,2412.0
19,9370,13513,17980,13655,13811,13397,144159.33632523855,240959.31659349412,565859.6428232519,2412.0
20,9319,13558,18334,13740,13878,13593,145753.7847555141,242207.55077050842,574474.9716836083,2412.0
21,9300,13653,18812,13881,14087,13797,147370.936168217,243719.97391739985,583440.2785938521,2412.0
22,9328,13843,19269,14114,14265,14061,148593.22346693455,245215.47190808278,592052.9279014728,2412.0
23,9350,14092,19792,14357,14534,14343,150282.45755938897,246953.42963431403,601903.2233665441,2412.0
24,9313,14247,20307,14517,14755,14595,151835.83543938296,248997.6470874712,610271.556043743,2412.0
25,9276,14377,20768,14713,14896,14812,153526.99370549506,250924.04756977787,620137.2263368638,2412.0
26,9221,14489,21252,14923,15027,15012,155305.29059710648,253329.04196385294,629764.675020539,2412.0
27,9171,14559,21706,15069,15135,15232,157320.96507342058,255610.73098580368,642082.1376857328,2412.0
28,9044,14459,22053,15192,15127,15237,159782.80811000988,258147.73242735432,652553.2590263152,2412.0
29,9037,14557,22539,15372,15281,15480,161539.4183732368,259913.48387179963,662354.7024198397,2412.0
30,9037,14674,22960,15511,15477,15683,163573.89157631816,261956.5428844808,672952.6829201031,2412.0
31,8803,14404,23066,15393,15285,15595,166175.7677071123,264662.9966821761,684292.8815892457,2412.0
32,8783,14523,23536,15551,15485,15806,168112.72567801137,266299.5045184514,693040.7509415516,2412.0
33,8804,14602,23950,15702,15652,16002,170095.1018435655,268260.903168244,702970.3279795734,2412.0
34,8767,14717,24445,15909,15824,16196,171804.0260854865,270013.0926028068,714485.5427458874,2412.0
35,8767,14888,24978,16097,16018,16518,173578.33329290975,272121.84430762153,723922.108364244,2412.0
36,8728,15086,25502,16269,16205,16842,175455.60215317312,273992.92585492926,736568.2543786665,2412.0
37,8683,15116,25974,16421,16313,17039,177165.41645057066,276242.5322351514,747835.9585106581,2412.0
38,8641,15158,26395,16553,16413,17228,179186.47168758468,278493.94243095757,758050.2470813945,2412.0
39,8609,15204,26807,16625,16595,17400,181595.8215712186,280628.73477610695,771043.5768933763,2412.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,2413.0
1,11679,14068,11504,11792,13388,12071,111740.31474139512,208343.937988949,392847.0009259002,2413.0
2,11564,14834,11679,12209,13550,12318,112744.51280826608,209978.31796171155,402843.55095927627,2413.0
3,11449,15438,11770,12562,13647,12448,114099.18859692251,211762.15024642117,411750.13332106714,2413.0
4,11249,15877,11809,12774,13702,12459,115627.51704521429,213638.83461622157,419840.8086269093,2413.0
5,11113,16303,11866,12934,13749,12599,117774.90329067214,215767.9972251881,429730.35491064884,2413.0
6,10931,16659,11944,13074,13769,12691,120409.68191702433,217738.1175518596,439408.24361351004,2413.0
7,10737,17053,12031,13232,13777,12812,122657.22353170518,219782.12693987245,450099.6739034382,2413.0
8,10530,17500,12109,13351,13874,12914,124163.305082137,221765.93978963565,460449.9163458966,2413.0
9,10013,17353,11912,13023,13530,12725,127320.50881605792,224082.6541676669,470589.2602480185,2413.0
10,9792,17941,11975,13253,13563,12892,128898.43021683772,225898.33066162668,481036.34985582053,2413.0
11,9491,18152,11905,13183,13586,12779,130817.40128947297,227697.4318101598,490731.42368837673,2413.0
12,9271,18609,11964,13292,13685,12867,132353.12339832418,229005.21295088608,500008.0350038947,2413.0
13,8997,18814,11983,13278,13654,12862,134305.10533422322,230954.7970008871,510771.2935266822,2413.0
14,8853,19359,12059,13438,13759,13074,135670.24837973464,232849.95786646122,520313.0831694053,2413.0
15,8663,19747,12130,13536,13804,13200,137612.12896409805,234701.18467166208,530875.2701010194,2413.0
16,8418,19875,12163,13513,13737,13206,139234.39551116654,236531.36808170108,540926.3438454812,2413.0
17,8268,20269,12270,13603,13874,13330,140774.8368556091,238380.38350404176,552014.7409446915,2413.0
18,8076,20570,12346,13653,13861,13478,142581.0433200218,240182.3300664974,563548.1798495336,2413.0
19,7887,20317,12426,13573,13684,13373,144232.785931515,241966.831407651,574045.1315272219,2413.0
20,7786,20638,12526,13711,13744,13495,145462.91775748233,243503.74695524218,586443.3319312799,2413.0
21,7697,21235,12677,13920,13947,13742,146886.76541611788,244843.88647405696,597852.2210966139,2413.0
22,7619,21785,12844,14121,14153,13974,148463.971023333,246267.57436246608,608907.4919316175,2413.0
23,7550,22401,13014,14335,14380,14250,150085.5798653766,248025.48810872182,620250.8773296125,2413.0
24,7460,22924,13201,14507,14608,14470,151955.57490303653,249916.03168635356,631563.5034815058,2413.0
25,7361,23360,13384,14630,14796,14679,153483.88759615307,251714.74045974712,645352.0752030185,2413.0
26,7257,23824,13551,14811,14957,14864,155241.9784821807,253917.83631353782,658857.3619925153,2413.0
27,7157,24085,13717,14898,15068,14993,156965.5173546566,256111.0956190005,677173.2427473734,2413.0
28,7048,24095,13886,14909,15040,15080,158800.53295656975,258289.79149312712,690096.6671848072,2413.0
29,6975,24564,14094,15141,15183,15309,160308.6704378262,260198.74388340279,707198.7993855383,2413.0
30,6904,25076,14319,15349,15381,15569,161686.3585333013,262033.21451987344,721804.2654543844,2413.0
31,6777,24742,14450,15249,15203,15517,163369.03650901688,264218.2179967548,739182.4127654214,2413.0
32,6720,25165,14620,15397,15328,15780,164745.04943637204,266088.9178456136,750857.5679036143,2413.0
33,6653,25579,14787,15523,15460,16036,166314.06099486523,267911.09129365004,766787.1470156935,2413.0
34,6591,26042,14981,15729,15616,16269,167754.6897555707,270083.07417814544,777512.4035971124,2413.0
35,6515,26637,15162,15924,15812,16578,169220.7470536405,271842.17798990395,793504.8451764571,2413.0
36,6439,27123,15352,16068,15986,16860,170631.0309241317,273924.8074800533,810766.753988233,2413.0
37,6369,27445,15555,16214,16058,17097,172470.43324900192,276267.41307590087,828775.2032235905,2413.0
38,6285,27816,15708,16348,16232,17229,174313.34975610764,278326.00134560507,841867.364366502,2413.0
39,6205,28135,15911,16468,16344,17439,175921.9095032088,280797.98889013176,866617.3627356939,2413.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,2414.0
1,12423,13260,11596,12002,13442,11835,111714.97775974289,208527.92195989707,390107.9067940742,2414.0
2,12874,13402,11836,12364,13577,12171,112642.61003682854,210169.41188373242,398909.37543228804,2414.0
3,13007,13451,12022,12606,13615,12259,114345.12035853115,212191.7156594647,407175.39570499945,2414.0
4,13138,13509,12189,12794,13659,12383,116035.49499670963,214252.59768769413,418804.2938423816,2414.0
5,13256,13570,12339,12959,13733,12473,117915.63327349772,216254.55353915613,428509.9839477466,2414.0
6,13346,13617,12451,13105,13759,12550,120101.32551440872,218418.7832103614,440095.41750214575,2414.0
7,13482,13667,12600,13219,13850,12680,122459.2026061414,220409.1033473637,448272.6662109181,2414.0
8,13574,13637,12743,13327,13864,12763,124434.66308047547,222641.23684783914,456769.77147358505,2414.0
9,13253,13331,12605,13074,13469,12646,126762.8168043475,224622.4652152334,465409.7530592459,2414.0
10,13436,13292,12696,13205,13517,12702,128277.61078063535,226374.7445690059,474071.4486033971,2414.0
11,13373,13157,12671,13212,13467,12522,129766.84225226838,228299.43509559205,483320.75256027136,2414.0
12,13613,13141,12802,13389,13520,12647,131045.66593287117,229939.35773804842,491651.9329314983,2414.0
13,13664,13058,12866,13418,13520,12650,133095.94779556323,231557.15514294157,500271.4922659211,2414.0
14,13812,13142,13034,13520,13633,12835,134680.92873876137,233573.67146300006,509292.4020467832,2414.0
15,13905,13142,13217,13549,13720,12995,136361.468297238,235238.6163973197,519134.8203346176,2414.0
16,13765,13072,13266,13486,13681,12936,138215.3230197651,236888.24816891775,530731.9253505608,2414.0
17,13987,13068,13426,13600,13793,13088,139970.87988220566,238542.55458312947,541846.4728972829,2414.0
18,13997,13040,13553,13646,13812,13132,141822.341367849,240428.526619144,555408.0661526977,2414.0
19,13783,12974,13670,13547,13728,13152,143108.3792562413,241720.69927854295,568359.7832521538,2414.0
20,13995,12998,13812,13671,13849,13285,144331.91097939754,243021.03341410204,579520.7632914336,2414.0
21,14187,13103,14031,13780,13989,13552,145761.09376076068,244532.05112704658,589447.1392069897,2414.0
22,14471,13255,14257,13991,14161,13831,147289.65434417658,245900.38659716243,599065.9721416113,2414.0
23,14779,13396,14497,14197,14400,14075,148798.67722796585,247280.08183001194,607659.8713231377,2414.0
24,14989,13552,14726,14401,14522,14344,150686.4284683698,249007.65170539566,616924.9755626335,2414.0
25,15198,13685,14954,14577,14663,14597,152868.49607744467,250806.67772263277,625758.9280099192,2414.0
26,15376,13828,15231,14812,14829,14794,154343.67860160637,252613.64880872102,634728.0287858696,2414.0
27,15384,13929,15462,14968,14887,14920,156141.00251321678,254136.20811773764,645381.758496337,2414.0
28,15308,13931,15674,15031,14873,15009,158138.46209450436,255934.18423028308,655692.6760534456,2414.0
29,15454,14032,15890,15140,15026,15210,159885.03337283962,257817.66633866227,666079.2273617121,2414.0
30,15670,14121,16173,15327,15241,15396,162430.27654712353,259432.422519534,676343.3971344734,2414.0
31,15206,14076,16343,15193,15102,15330,164362.73835342555,261532.95452487233,686647.8987908214,2414.0
32,15401,14150,16541,15328,15233,15531,166301.28525747595,262966.8360399249,696927.4052665144,2414.0
33,15572,14216,16741,15418,15358,15753,167773.56457289535,264512.5151251688,707000.3337739294,2414.0
34,15728,14356,16958,15555,15503,15984,170705.1508605504,266212.5566402896,718985.5778479364,2414.0
35,15919,14529,17208,15687,15663,16306,172170.8587108555,267939.18081836856,730703.0121498533,2414.0
36,16186,14696,17445,15872,15836,16619,174354.34558055483,269669.60642364307,742453.8796019278,2414.0
37,16248,14788,17688,15951,15946,16827,176572.2542174438,271803.5896027368,755421.0993464725,2414.0
